index,name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
349,Kiwi,https://github.com/kiwi-bdd/Kiwi,Objective-C,4090,129,11,103,11,0.4,2,0,0,0,4,0.35683
828,code-problems,https://github.com/blakeembrey/code-problems,JavaScript,3689,93,3,69,8,0.0,0,1,1,0.0,11,0.35674
875,arcore-android-sdk,https://github.com/google-ar/arcore-android-sdk,C++,4044,41,1,8,1,0.2,9,207,164,1.5,5,0.35673
2,data-scientist-roadmap,https://github.com/MrMimic/data-scientist-roadmap,Python,3585,44,1,8,4,1.3,0,4,4,1.0,64,0.35672
13,cppbestpractices,https://github.com/lefticus/cppbestpractices,,4244,82,3,57,3,0.2,0,2,1,0.5,47,0.35668
1034,tamperchrome,https://github.com/google/tamperchrome,TypeScript,3768,46,0,3,1,3.5,9,142,115,0.9,4,0.35666
856,Resemble.js,https://github.com/rsmbl/Resemble.js,JavaScript,3765,96,5,48,5,0.2,5,4,0,0.5,4,0.35595
587,api-samples,https://github.com/youtube/api-samples,Java,3650,86,33,20,6,0.0,0,21,2,0.6,333,0.3557
193,duilib,https://github.com/duilib/duilib,C++,4033,86,8,31,5,0.0,0,3,1,1.3,40,0.35559
1103,MegEngine,https://github.com/MegEngine/MegEngine,C++,3768,10,2,11,3,18.8,10,44,34,1.7,0,0.35516
1064,AlgoWiki,https://github.com/vicky002/AlgoWiki,CSS,3693,74,7,173,8,0.1,0,4,0,0.5,2,0.35487
1015,public-pentesting-reports,https://github.com/juliocesarfort/public-pentesting-reports,CSS,4030,54,1,29,9,0.2,0,1,1,0.0,19,0.35463
989,onemall,https://github.com/YunaiV/onemall,Java,4020,23,1,33,4,2.6,1,4,2,0.8,8,0.35456
1341,Keen-UI,https://github.com/JosephusPaye/Keen-UI,JavaScript,3965,58,4,27,5,0.2,2,4,0,1.0,16,0.35455
443,v9porn,https://github.com/techGay/v9porn,Java,4121,33,0,7,1,0.4,5,21,6,2.4,17,0.35421
459,PushSharp,https://github.com/Redth/PushSharp,C#,4288,105,30,43,7,0.0,1,5,1,2.2,7,0.3529
8,find3,https://github.com/schollz/find3,Go,3945,37,6,15,4,0.1,2,8,2,1.2,78,0.35285
693,vscode-browser-preview,https://github.com/auchenberg/vscode-browser-preview,TypeScript,4225,25,6,18,9,0.6,6,12,2,1.0,4,0.35281
561,QtScrcpy,https://github.com/barry-ran/QtScrcpy,C++,3741,27,3,10,2,3.7,14,41,8,1.0,8,0.35236
78,OpenHub,https://github.com/ThirtyDegreesRay/OpenHub,Java,3778,43,2,19,3,0.5,2,29,15,0.4,17,0.35191
981,docker-curriculum,https://github.com/prakhar1989/docker-curriculum,CSS,3938,70,8,39,10,0.6,0,11,3,0.9,2,0.35189
1100,github-contributions-chart,https://github.com/sallar/github-contributions-chart,JavaScript,3535,33,2,23,8,0.2,0,7,3,1.6,4,0.35159
348,typer,https://github.com/tiangolo/typer,Python,4050,13,5,8,3,1.8,10,67,17,1.6,17,0.3513
343,messenger,https://github.com/HubSpot/messenger,JavaScript,4084,97,34,17,8,0.0,2,1,0,1.0,110,0.35116
296,susy,https://github.com/oddbird/susy,CSS,3940,140,6,56,10,0.0,1,0,0,0,8,0.35102
95,onedrive,https://github.com/skilion/onedrive,D,3696,65,2,12,1,0.5,1,121,116,0.2,71,0.35045
1214,raml-spec,https://github.com/raml-org/raml-spec,,3671,89,18,34,7,0.0,1,26,4,0.3,20,0.35037
762,dataset,https://github.com/openimages/dataset,Python,3884,52,1,11,1,0.1,0,2,2,1.5,504,0.35034
1493,ReduxSimpleStarter,https://github.com/StephenGrider/ReduxSimpleStarter,JavaScript,3552,62,27,5,2,0.0,1,3,2,0.7,16936,0.34994
499,jocko,https://github.com/travisjeffery/jocko,Go,4110,52,0,22,7,0.1,0,2,0,1.0,3,0.34952
427,PopupDialog,https://github.com/Orderella/PopupDialog,Swift,3579,55,15,24,7,0.0,7,10,3,0.7,9,0.34873
1335,fiora,https://github.com/yinxin630/fiora,TypeScript,4203,60,0,8,2,2.8,0,71,61,0.2,11,0.34851
1037,SBJson,https://github.com/SBJson/SBJson,Objective-C,3773,155,7,49,9,0.2,4,0,0,0,4,0.34836
748,jsonplaceholder,https://github.com/typicode/jsonplaceholder,HTML,4039,89,4,12,5,0.2,2,6,2,1.2,9,0.34815
196,ntfy,https://github.com/dschep/ntfy,Python,3888,62,2,45,3,0.0,8,5,1,0.4,4,0.34798
476,DrQA,https://github.com/facebookresearch/DrQA,Python,3970,43,4,11,6,0.0,0,5,1,1.4,66,0.34717
537,node-clinic,https://github.com/clinicjs/node-clinic,JavaScript,3909,36,2,29,7,0.7,3,16,6,0.7,0,0.34691
1481,CouchPotatoServer,https://github.com/CouchPotato/CouchPotatoServer,Python,3775,121,11,267,0,0.1,3,2,0,1.0,55,0.34668
1030,conversational-form,https://github.com/space10-community/conversational-form,HTML,3555,52,14,8,3,0.0,4,20,7,1.5,101,0.3456
1446,LeetCode-Swift,https://github.com/soapyigu/LeetCode-Swift,Swift,3706,58,8,42,6,0.3,0,5,0,0.4,45,0.34527
1175,learningPixi,https://github.com/kittykatattack/learningPixi,,3577,75,3,46,5,0.0,0,5,1,0.4,13,0.34526
1074,ahbottomnavigation,https://github.com/aurelhubert/ahbottomnavigation,Java,3855,59,25,29,4,0.0,3,8,4,0.6,87,0.34469
83,ng-admin,https://github.com/marmelab/ng-admin,JavaScript,4007,81,31,77,6,0.0,7,0,0,0,43,0.34388
1095,Anime-Girls-Holding-Programming-Books,https://github.com/laynH/Anime-Girls-Holding-Programming-Books,,3613,45,2,93,4,1.1,0,20,13,0.6,0,0.34327
492,HandyJSON,https://github.com/alibaba/HandyJSON,Swift,3639,52,5,22,6,0.1,8,15,0,0.7,3,0.34289
58,realize,https://github.com/oxequa/realize,Go,3886,55,8,36,6,0.1,4,2,0,0.5,13,0.34253
1026,state_machine,https://github.com/pluginaweek/state_machine,Ruby,3714,173,93,31,10,0.0,3,0,0,0,232,0.34207
852,tessdata,https://github.com/tesseract-ocr/tessdata,,3553,78,1,7,2,0.1,0,8,4,1.5,59,0.34174
991,hashids,https://github.com/vinkla/hashids,PHP,4244,106,1,27,4,0.7,1,4,4,1.0,0,0.34169
553,tcpcopy,https://github.com/session-replay-tools/tcpcopy,C,3775,112,5,16,5,0.0,0,5,3,2.2,5,0.34162
491,ayu,https://github.com/dempfi/ayu,TypeScript,3728,53,7,17,11,0.0,1,5,0,1.4,6,0.34112
82,CHTCollectionViewWaterfallLayout,https://github.com/chiahsien/CHTCollectionViewWaterfallLayout,Objective-C,4146,99,12,51,9,0.0,2,2,1,0.5,2,0.34106
1282,nui,https://github.com/tombenner/nui,Objective-C,3795,99,55,55,6,0.0,3,4,1,1.2,12,0.34099
565,the-platform,https://github.com/jaredpalmer/the-platform,TypeScript,4230,29,2,21,9,0.1,5,17,13,0.4,0,0.34091
463,Augmentor,https://github.com/mdbloice/Augmentor,Jupyter Notebook,4276,59,10,22,4,0.1,4,6,0,0.7,41,0.34052
617,pipeline-examples,https://github.com/jenkinsci/pipeline-examples,Groovy,3554,62,20,56,6,0.0,0,3,1,0.0,167,0.34035
1383,SPTAG,https://github.com/microsoft/SPTAG,C++,3838,28,0,18,6,0.7,0,10,8,0.0,8,0.33959
936,figaro,https://github.com/laserlemon/figaro,Ruby,3640,107,8,17,6,0.2,3,0,0,0,66,0.33952
136,braft-editor,https://github.com/margox/braft-editor,JavaScript,3771,44,10,39,6,0.1,0,60,18,0.6,7,0.33951
982,Squire,https://github.com/neilj/Squire,JavaScript,4220,112,4,37,11,0.8,4,1,0,0.0,0,0.33814
631,lambci,https://github.com/lambci/lambci,Shell,3944,56,1,7,5,0.1,6,1,0,1.0,8,0.33748
785,dryrun,https://github.com/cesarferreira/dryrun,Ruby,3823,66,2,9,6,0.2,1,4,2,1.5,4,0.33719
551,anijs,https://github.com/anijs/anijs,JavaScript,3649,82,3,9,4,0.0,2,17,4,0.8,11,0.33715
772,quasar,https://github.com/puniverse/quasar,Java,4168,95,27,26,6,0.0,3,7,1,0.4,31,0.33706
571,ShadowsocksR-Windows,https://github.com/HMBSbige/ShadowsocksR-Windows,C#,4108,97,1,35,5,1.2,9,0,0,0,0,0.3369
397,scrape-it,https://github.com/IonicaBizau/scrape-it,JavaScript,3636,57,5,17,8,0.1,1,7,2,0.7,6,0.33665
993,FileAPI,https://github.com/mailru/FileAPI,JavaScript,3558,109,4,41,7,0.1,2,1,0,1.0,0,0.33653
1338,channels,https://github.com/andrew--r/channels,,3889,73,0,58,3,0.1,0,3,3,1.0,0,0.33643
1491,udemy-dl,https://github.com/r0oth3x49/udemy-dl,Python,3689,45,1,9,4,0.7,1,33,31,2.0,0,0.3358
365,java-algorithms-implementation,https://github.com/phishman3579/java-algorithms-implementation,Java,3648,110,12,34,5,0.0,0,1,1,0.0,129,0.33559
805,chronos,https://github.com/mesos/chronos,Scala,4269,96,29,139,3,0.0,2,2,1,0.0,49,0.33544
6,architecture_decision_record,https://github.com/joelparkerhenderson/architecture_decision_record,,4134,51,1,19,12,0.0,0,2,0,0.0,13,0.33524
1256,ssd.pytorch,https://github.com/amdegroot/ssd.pytorch,Python,4100,48,22,11,4,0.0,0,45,6,1.1,230,0.33511
928,school-of-sre,https://github.com/linkedin/school-of-sre,HTML,4049,2,0,20,6,2.2,0,86,77,0.7,3,0.33464
189,npkill,https://github.com/voidcosmos/npkill,TypeScript,3849,19,1,14,5,0.7,4,11,7,1.9,0,0.33367
485,iRate,https://github.com/nicklockwood/iRate,Objective-C,4212,121,36,82,5,0.0,6,0,0,0,27,0.33353
424,jstorm,https://github.com/alibaba/jstorm,Java,3952,89,32,42,7,0.0,3,0,0,0,77,0.3334
429,DevYouTubeList,https://github.com/ErikCH/DevYouTubeList,,3627,13,2,113,8,1.9,0,28,8,0.0,0,0.33299
1109,alva,https://github.com/meetalva/alva,TypeScript,3604,38,18,38,8,0.0,27,12,1,0.8,0,0.33291
796,blocklists,https://github.com/jmdugan/blocklists,DIGITAL Command Language,3722,56,7,32,6,0.2,0,4,0,1.5,8,0.33273
1014,EAIntroView,https://github.com/ealeksandrov/EAIntroView,Objective-C,3750,89,2,32,5,0.1,1,4,3,1.0,0,0.33203
291,keepassx,https://github.com/keepassx/keepassx,C++,4284,127,24,33,4,0.0,1,0,0,0,340,0.332
1002,react-firebase-starter,https://github.com/kriasoft/react-firebase-starter,JavaScript,4240,68,5,45,5,0.1,0,48,36,0.8,0,0.33197
1176,awesome-elasticsearch,https://github.com/dzharii/awesome-elasticsearch,,3787,63,4,48,6,0.2,0,0,0,0,33,0.33186
141,7XX-rfc,https://github.com/joho/7XX-rfc,Makefile,3610,109,15,47,6,0.0,0,4,1,0.8,9,0.33184
103,jquery-tips-everyone-should-know,https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,,4153,69,0,17,5,0.2,0,3,1,1.7,0,0.33159
1195,awesome-math,https://github.com/rossant/awesome-math,Python,4123,65,0,32,5,0.3,0,3,2,0.7,0,0.33142
708,Fotoapparat,https://github.com/RedApparat/Fotoapparat,Kotlin,3643,46,19,32,11,0.0,8,5,2,0.2,4,0.33097
104,gif.js,https://github.com/jnordberg/gif.js,JavaScript,3862,93,14,12,6,0.0,1,8,4,0.9,19,0.33096
146,fairseq,https://github.com/facebookresearch/fairseq,Lua,3672,47,9,12,3,0.0,0,1,1,4.0,67,0.33088
722,cylon,https://github.com/hybridgroup/cylon,JavaScript,3776,88,53,25,4,0.0,6,4,3,0.2,121,0.33052
187,docker-ipsec-vpn-server,https://github.com/hwdsl2/docker-ipsec-vpn-server,Shell,3771,56,0,4,1,1.4,0,21,21,2.0,14,0.33043
1283,TouchSwipe-Jquery-Plugin,https://github.com/mattbryson/TouchSwipe-Jquery-Plugin,JavaScript,4061,121,28,38,7,0.0,2,3,0,0.3,17,0.33041
768,dinero.js,https://github.com/dinerojs/dinero.js,JavaScript,3964,35,6,20,7,1.4,3,32,5,0.2,2,0.32991
477,malihu-custom-scrollbar-plugin,https://github.com/malihu/malihu-custom-scrollbar-plugin,JavaScript,4086,103,51,19,6,0.0,3,5,1,1.2,26,0.32969
1142,fishhook,https://github.com/facebook/fishhook,C,4235,91,9,16,3,0.0,0,5,0,1.6,66,0.32904
329,ContentTools,https://github.com/GetmeUK/ContentTools,JavaScript,3752,66,11,35,8,0.2,2,3,1,1.7,0,0.32821
1439,CircleProgress,https://github.com/lzyzsd/CircleProgress,Java,3591,75,10,19,7,0.0,1,2,0,0.5,25,0.32778
1225,hexo-theme-material,https://github.com/viosey/hexo-theme-material,CSS,3952,53,30,55,3,0.0,3,4,2,1.0,30,0.32726
1101,inuit.css,https://github.com/csswizardry/inuit.css,CSS,3907,118,55,33,7,0.0,5,0,0,0,72,0.32684
1253,tf-pose-estimation,https://github.com/ildoonet/tf-pose-estimation,Python,3798,42,18,18,4,0.0,0,44,3,1.1,79,0.32626
548,ASRT_SpeechRecognition,https://github.com/nl8590687/ASRT_SpeechRecognition,Python,3697,47,3,10,4,0.3,1,21,5,1.6,4,0.32613
733,neon,https://github.com/NervanaSystems/neon,Python,3853,76,20,109,6,0.0,6,1,0,0.0,4,0.32557
1136,warp-ctc,https://github.com/baidu-research/warp-ctc,Cuda,3873,61,4,23,6,0.1,0,3,0,0.7,12,0.32473
100,node-prune,https://github.com/tj/node-prune,Go,3919,38,8,19,11,0.1,1,4,1,1.2,3,0.32459
409,statuspage,https://github.com/jayfk/statuspage,Python,3746,59,12,16,8,0.0,3,4,1,0.8,6,0.32407
156,vizceral,https://github.com/Netflix/vizceral,JavaScript,3694,56,18,27,5,0.0,16,2,0,0.0,25,0.32349
990,awesome-unity,https://github.com/RyanNielson/awesome-unity,,3964,81,1,37,7,0.0,0,1,1,0.0,2,0.32288
122,python-goose,https://github.com/grangier/python-goose,HTML,3635,110,70,35,9,0.0,3,0,0,0,65,0.32279
725,koala,https://github.com/oklai/koala,JavaScript,3957,98,22,25,6,0.0,3,7,1,0.3,12,0.3223
1143,topojson,https://github.com/topojson/topojson,JavaScript,4021,99,28,12,6,0.0,11,2,0,0.0,59,0.32205
519,security-101-for-saas-startups,https://github.com/forter/security-101-for-saas-startups,,4299,47,1,27,7,0.0,0,4,4,0.2,2,0.3217
30,zenpen,https://github.com/tholman/zenpen,JavaScript,3765,97,12,31,9,0.0,0,1,1,0.0,19,0.32156
163,JavaScript-MD5,https://github.com/blueimp/JavaScript-MD5,JavaScript,4020,111,4,3,1,0.4,3,2,1,1.0,270,0.32128
373,happypack,https://github.com/amireh/happypack,JavaScript,4153,61,24,32,6,0.0,0,3,0,1.7,20,0.32065
1091,jukebox,https://github.com/openai/jukebox,Python,3926,8,2,7,4,1.9,0,61,11,2.0,12,0.31976
1473,grv,https://github.com/rgburke/grv,Go,3747,48,21,13,5,0.0,2,1,1,1.0,89,0.31974
1057,sql-formatter,https://github.com/jdorn/sql-formatter,HTML,3848,106,65,18,8,0.0,1,2,1,0.0,185,0.31944
917,nord,https://github.com/arcticicestudio/nord,CSS,4107,53,22,7,3,0.0,0,22,9,1.4,238,0.3193
1024,raft-zh_cn,https://github.com/maemual/raft-zh_cn,,3775,73,1,36,6,0.2,0,2,2,0.5,0,0.31929
680,Moeditor,https://github.com/Moeditor/Moeditor,JavaScript,3995,55,26,21,10,0.0,1,3,2,0.7,12,0.31897
358,diff-match-patch,https://github.com/google/diff-match-patch,Python,3918,36,18,8,4,0.0,0,9,0,0.7,1035,0.31893
619,Tangram-Android,https://github.com/alibaba/Tangram-Android,Java,3879,46,4,8,5,0.1,10,5,0,1.0,4,0.31864
284,MyLinearLayout,https://github.com/youngsoft/MyLinearLayout,Objective-C,4020,68,0,17,2,0.2,1,10,6,1.3,0,0.31843
410,FLIF,https://github.com/FLIF-hub/FLIF,C++,3623,65,6,55,3,0.0,1,3,0,0.0,31,0.31835
274,LFLiveKit,https://github.com/LaiFengiOS/LFLiveKit,Objective-C,4122,56,49,13,3,0.0,10,13,3,1.2,49,0.31833
1260,Luyten,https://github.com/deathmarine/Luyten,Java,3861,91,11,23,4,0.0,2,12,1,0.9,5,0.3182
327,sklearn-doc-zh,https://github.com/apachecn/sklearn-doc-zh,CSS,4008,40,2,20,4,1.0,0,6,4,0.5,7,0.31807
696,exif-js,https://github.com/exif-js/exif-js,JavaScript,3910,138,26,24,9,0.0,0,7,2,0.7,6,0.31804
32,html5-device-mockups,https://github.com/pixelsign/html5-device-mockups,CSS,3550,94,6,18,8,0.0,1,2,0,0.0,11,0.31763
1348,hidden,https://github.com/dwarvesf/hidden,Swift,3708,23,3,12,3,0.3,3,14,1,1.7,8,0.31707
1271,machine-learning-cheat-sheet,https://github.com/soulmachine/machine-learning-cheat-sheet,TeX,3939,93,2,11,4,0.0,0,1,1,1.0,11,0.31565
402,create_ap,https://github.com/oblique/create_ap,Shell,3961,89,4,31,2,0.0,1,13,5,0.6,5,0.31559
448,Robust,https://github.com/Meituan-Dianping/Robust,Java,3872,47,9,10,4,0.2,6,26,7,1.4,2,0.31549
230,android-showcase,https://github.com/igorwojda/android-showcase,Kotlin,4191,27,1,8,6,1.2,0,6,2,0.8,6,0.3152
469,cocos2d-objc,https://github.com/cocos2d/cocos2d-objc,Objective-C,4097,153,43,191,6,0.0,3,0,0,0,3,0.31513
355,gin,https://github.com/codegangsta/gin,Go,3574,91,39,31,7,0.0,0,2,1,1.0,20,0.31457
628,d2l-pytorch,https://github.com/dsgiitr/d2l-pytorch,Jupyter Notebook,3547,20,0,23,6,0.1,0,1,0,0.0,15,0.31408
1144,rendr,https://github.com/rendrjs/rendr,JavaScript,4147,100,57,72,8,0.0,8,0,0,0,6,0.31404
761,pygorithm,https://github.com/OmkarPathak/pygorithm,Python,4105,42,3,29,6,0.2,1,1,0,0.0,12,0.31394
826,svgomg,https://github.com/jakearchibald/svgomg,JavaScript,4275,74,16,18,5,0.0,0,11,2,0.7,29,0.31391
226,angular-realworld-example-app,https://github.com/gothinkster/angular-realworld-example-app,TypeScript,4106,52,20,26,6,0.0,0,8,0,0.2,93,0.31361
792,lux,https://github.com/LUX-Core/lux,C++,3962,40,4,45,4,0.4,1,0,0,0,26,0.31354
830,Tesseract-OCR-iOS,https://github.com/gali8/Tesseract-OCR-iOS,C,4092,94,11,35,8,0.0,1,4,1,0.2,2,0.31326
851,ng-cordova,https://github.com/ionic-team/ng-cordova,JavaScript,3562,80,39,159,8,0.0,4,3,3,0.0,0,0.31319
331,Go-SCP,https://github.com/OWASP/Go-SCP,Go,3741,46,7,24,8,0.1,7,1,0,1.0,0,0.3131
252,greys-anatomy,https://github.com/oldmanpushcart/greys-anatomy,Java,3613,99,13,14,5,0.0,0,4,0,0.5,60,0.31298
478,react-blessed,https://github.com/Yomguithereal/react-blessed,JavaScript,3905,67,5,22,10,0.0,1,6,0,0.7,0,0.31215
1281,favorites-web,https://github.com/cloudfavorites/favorites-web,HTML,4242,54,11,14,2,0.0,2,0,0,0,1147,0.312
920,semantic-segmentation-pytorch,https://github.com/CSAILVision/semantic-segmentation-pytorch,Python,3668,40,2,13,7,0.4,0,17,8,1.1,0,0.31142
794,winapps,https://github.com/Fmstrat/winapps,Shell,3848,2,2,11,3,1.8,0,163,68,3.1,5,0.31066
248,GoodbyeDPI,https://github.com/ValdikSS/GoodbyeDPI,C,4012,44,10,8,3,0.1,6,15,10,2.7,2,0.31055
1222,GLWTPL,https://github.com/me-shaon/GLWTPL,,3842,32,5,49,8,0.1,0,5,1,0.4,2,0.31045
322,996.Leave,https://github.com/623637646/996.Leave,,3953,22,0,26,6,0.4,0,6,1,0.7,0,0.30991
1425,BeeHive,https://github.com/alibaba/BeeHive,Objective-C,3934,54,34,23,6,0.0,2,3,1,2.7,3,0.3087
1414,fontfaceobserver,https://github.com/bramstein/fontfaceobserver,JavaScript,3766,75,26,12,6,0.0,10,1,0,0.0,44,0.30756
19,xmysql,https://github.com/o1lab/xmysql,JavaScript,4240,39,10,16,9,0.0,2,6,0,0.7,4,0.30733
204,vtop,https://github.com/MrRio/vtop,JavaScript,3745,81,28,30,8,0.0,0,4,0,0.8,10,0.30722
1265,bilibili-mac-client,https://github.com/typcn/bilibili-mac-client,Objective-C,3976,70,28,16,3,0.0,11,6,2,0.5,22,0.30705
753,ss-panel,https://github.com/orvice/ss-panel,,3679,75,42,39,4,0.0,4,0,0,0,103,0.30684
107,scala-best-practices,https://github.com/alexandru/scala-best-practices,,4158,76,5,25,9,0.0,1,0,0,0,4,0.30681
192,textgenrnn,https://github.com/minimaxir/textgenrnn,Python,4211,43,6,19,6,0.4,1,13,0,0.5,4,0.30571
1139,roboguice,https://github.com/roboguice/roboguice,Java,3825,139,54,24,10,0.0,2,0,0,0,27,0.30527
1042,U-2-Net,https://github.com/NathanUA/U-2-Net,Python,3773,8,0,7,2,2.0,0,80,30,1.7,3,0.30502
688,hyperledger,https://github.com/hyperledger/hyperledger,,3600,63,6,17,8,0.1,0,0,0,0,29,0.30454
1306,jquery-backstretch,https://github.com/jquery-backstretch/jquery-backstretch,JavaScript,3993,135,16,21,8,0.0,4,1,0,1.0,0,0.30426
1427,you-dont-know-js-ru,https://github.com/azat-io/you-dont-know-js-ru,,4264,57,0,61,2,0.1,0,9,4,0.2,0,0.3039
1005,grequests,https://github.com/spyoungtech/grequests,Python,3626,106,9,27,4,0.1,2,5,2,1.2,0,0.30381
155,v8n,https://github.com/imbrn/v8n,JavaScript,3789,31,11,9,2,0.1,6,12,2,3.2,8,0.30352
857,Pokedex,https://github.com/skydoves/Pokedex,Kotlin,3694,7,0,7,3,2.7,5,5,4,0.2,9,0.30324
160,typo.css,https://github.com/sofish/typo.css,HTML,4016,110,6,20,5,0.0,1,0,0,0,16,0.30298
351,ui-element-samples,https://github.com/GoogleChromeLabs/ui-element-samples,JavaScript,3903,59,35,32,9,0.0,0,4,1,1.5,3,0.30173
75,node-supervisor,https://github.com/petruisfan/node-supervisor,JavaScript,3701,133,37,54,10,0.0,3,0,0,0,2,0.3012
178,luban-h5,https://github.com/ly525/luban-h5,JavaScript,3704,19,3,8,2,3.9,10,66,36,0.7,0,0.30043
648,engineer-manager,https://github.com/ryanburgess/engineer-manager,JavaScript,4140,50,1,31,9,0.3,0,2,0,0.0,0,0.30022
280,licecap,https://github.com/justinfrankel/licecap,C,3910,127,9,13,2,1.6,0,12,3,4.0,0,0.29982
1135,handbook,https://github.com/jaywcjlove/handbook,,3537,64,0,7,1,0.6,0,6,1,0.2,54,0.29968
183,stellar,https://github.com/fastmonkeys/stellar,Python,3684,80,33,17,9,0.0,0,1,0,1.0,15,0.29803
441,MMWormhole,https://github.com/mutualmobile/MMWormhole,Objective-C,3766,74,28,22,9,0.0,1,2,0,0.0,20,0.29745
1125,KineticJS,https://github.com/ericdrowell/KineticJS,JavaScript,3892,108,58,60,3,0.0,1,0,0,0,136,0.29723
524,bootstrap-wysihtml5,https://github.com/jhollingworth/bootstrap-wysihtml5,JavaScript,4203,107,75,73,8,0.0,0,1,0,0.0,22,0.29633
25,Recorderjs,https://github.com/mattdiamond/Recorderjs,JavaScript,3677,101,54,16,9,0.0,0,5,1,0.6,18,0.29629
911,Jcrop,https://github.com/tapmodo/Jcrop,JavaScript,4229,125,28,14,7,0.0,1,3,2,0.0,20,0.296
473,one-key-hidpi,https://github.com/xzhih/one-key-hidpi,Shell,4208,34,2,7,1,0.2,0,46,32,2.7,6,0.29597
1098,Sloth,https://github.com/sveinbjornt/Sloth,Objective-C,4188,119,0,4,0,0.9,3,7,4,1.6,5,0.29573
501,pysot,https://github.com/STVIR/pysot,Python,3602,20,2,11,3,0.1,0,15,9,1.1,10,0.29555
1355,liquidfun,https://github.com/google/liquidfun,C++,4139,237,36,74,3,0.0,0,2,1,0.0,40,0.29531
326,ET,https://github.com/egametang/ET,C#,3986,128,1,33,1,0.7,0,17,16,0.4,0,0.29491
238,cleaver,https://github.com/jdan/cleaver,JavaScript,3887,100,37,37,8,0.0,3,0,0,0,7,0.2943
1192,JBChartView,https://github.com/Jawbone/JBChartView,Objective-C,3783,87,48,34,7,0.0,11,0,0,0,6,0.29385
586,TinyConstraints,https://github.com/roberthein/TinyConstraints,Swift,3541,48,6,26,12,0.0,5,1,0,0.0,0,0.2932
1320,font-spider,https://github.com/aui/font-spider,JavaScript,4281,74,18,12,6,0.0,1,4,2,1.0,5,0.29262
542,git-appraise,https://github.com/google/git-appraise,Go,4218,70,7,21,6,0.3,1,0,0,0,9,0.29255
1110,eagle.js,https://github.com/Zulko/eagle.js,JavaScript,3950,47,14,19,6,0.0,3,4,0,0.5,5,0.29195
421,pywonderland,https://github.com/neozhaoliang/pywonderland,Python,3875,51,0,7,1,1.7,0,5,2,3.8,0,0.29182
1211,AliSQL,https://github.com/alibaba/AliSQL,C++,4094,249,33,403,3,0.0,0,5,0,0.4,0,0.2916
332,cglib,https://github.com/cglib/cglib,Java,3827,225,17,30,7,0.0,2,8,1,0.2,0,0.29094
37,M13ProgressSuite,https://github.com/Marxon13/M13ProgressSuite,Objective-C,3921,86,51,35,9,0.0,2,1,0,0.0,9,0.29027
1232,uptime,https://github.com/fzaninotto/uptime,JavaScript,3580,110,64,27,6,0.0,1,0,0,0,73,0.2902
803,go-clean-arch,https://github.com/bxcodec/go-clean-arch,Go,3725,44,7,7,4,0.1,1,11,5,1.5,4,0.29005
28,retrolambda,https://github.com/luontola/retrolambda,Java,3535,91,12,19,5,0.1,5,2,0,1.0,0,0.28927
1096,AnimatedCollectionViewLayout,https://github.com/KelvinJin/AnimatedCollectionViewLayout,Swift,4060,48,4,8,2,0.1,1,8,4,2.4,3,0.28766
451,essential-js-design-patterns,https://github.com/addyosmani/essential-js-design-patterns,HTML,4017,119,32,78,5,0.0,1,0,0,0,6,0.28755
739,canvas-nest.js,https://github.com/hustcc/canvas-nest.js,JavaScript,3718,62,16,16,4,0.0,0,1,1,0.0,136,0.28716
1417,godropbox,https://github.com/dropbox/godropbox,Go,3923,80,11,48,6,0.0,0,0,0,0,7,0.28711
207,emojicon,https://github.com/rockerhieu/emojicon,Java,3611,85,29,16,8,0.0,1,0,0,0,32,0.28697
942,lets-get-arrested,https://github.com/hamukazu/lets-get-arrested,HTML,3703,23,2,41,6,0.0,0,2,1,0.0,3,0.28697
598,CircleIndicator,https://github.com/ongakuer/CircleIndicator,Java,3826,78,17,9,4,0.0,1,4,1,0.5,28,0.28471
669,PYSearch,https://github.com/ko1o/PYSearch,Objective-C,3737,51,5,13,4,0.1,12,3,0,0.7,0,0.28433
1497,JSUI,https://github.com/kitze/JSUI,JavaScript,4171,32,13,17,5,0.0,10,4,1,0.2,4,0.28408
806,EntityComponentSystemSamples,https://github.com/Unity-Technologies/EntityComponentSystemSamples,C#,3835,34,2,9,2,0.2,0,30,20,1.0,4,0.28389
634,gpmall,https://github.com/2227324689/gpmall,Java,3834,18,12,41,1,0.0,0,5,0,1.2,163,0.28385
1293,react-infinite-calendar,https://github.com/clauderic/react-infinite-calendar,JavaScript,3693,56,22,8,3,0.0,6,6,0,1.2,16,0.2834
159,AutoSploit,https://github.com/NullArray/AutoSploit,Python,4288,36,9,23,4,0.0,2,7,0,0.3,8,0.28335
667,vim-commentary,https://github.com/tpope/vim-commentary,Vim script,3600,114,14,8,1,0.0,0,5,1,0.6,286,0.28326
1486,stock,https://github.com/pythonstock/stock,Python,3601,42,1,9,3,1.0,1,14,5,0.6,0,0.28208
867,FloatingActionButton,https://github.com/makovkastar/FloatingActionButton,Java,4041,79,53,16,7,0.0,0,0,0,0,167,0.28181
513,ZSSRichTextEditor,https://github.com/nnhubbard/ZSSRichTextEditor,Objective-C,3607,85,15,27,8,0.0,1,4,0,0.5,0,0.2818
